label,cat_3,value,cat_6,num_date_review,location_id,cat_8,cat_10,cat_11,com_type,cat_12,unknown_var_7,unknown_var_8,unknown_var_9,unknown_var_13,unknown_var_17,social_friend_count,delta_time,delta_date,age
1,L,3460800.0,L,48.0,L,L,M,L,M,L,29.0,72.19048875,-17.66666667,0.35,1431.0,196.0,0.707,366.0,44.0
0,L,3486600.0,L,107.0,L,S1,M1,L,S1,M,,,,0.35,,,0.031,-1401.0,39.0
1,,,,,,,,,,,,,,,353.0,,,,
0,,,,,,,,,,,12.0,35.25646298,-8.272727273,,,,,,
1,,,,,,,,,,,4.0,1.214985793,2.142857143,,,,,,
1,L,1210000.0,L,0.0,M1,M,L,S1,L,L,3.0,,3.0,0.08,,,0.0,,25.0
0,L,4510000.0,L,98.0,L,L,L,L,L,S1,20.0,6.877499546,8.6,0.62,3994.0,,285.09,-1151.0,42.0
1,,,,,,,,,,,0.0,43.82693236,-19.6,,,,,,
1,L,4560774.0,L,57.0,L,L,M,L,M,S,34.0,52.28766585,-5.0,0.62,2551.0,,0.0,100.0,33.0
1,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,1436.0,0.0,,,
1,,,,,,,,,,,0.0,0.0,0.0,,,,,,
1,L,695000.0,L,0.0,L,L,M,M,M,L,52.0,20.66317175,10.16666667,0.0,1437.0,,45.395,1855.0,32.0
0,M,1210000.0,L,22.0,L,L,L,M,L,L,4.0,2.828427125,2.0,0.08,,,0.0,1131.0,52.0
0,,,,,,,,,,,,,,,,2282.0,,,
1,L,4259000.0,L,17.0,L,L,L,L,L,L,37.0,46.292548,-6.0,0.49,1806.0,,1.151,1313.0,30.0
0,,,,,,,,,,,,,,,1088.0,,,,
0,L,4359000.0,L,101.0,L,M,L,L,L,M,-19.0,,-19.0,0.52,,,5.75,-1241.0,35.0
0,,,,,,,,,,,,,,,3622.0,,,,
1,,,,,,,,,,,36.0,38.51233569,-4.0,,353.0,0.0,,,
0,L,4472600.0,L,0.0,L,L,L,L,L,L,,,,0.6,,0.0,15.466,1810.0,26.0
0,,,,,,,,,,,28.0,13.52466882,7.75,,1436.0,2.0,,,
0,,,,,,,,,,,1.0,4.69041576,-2.0,,,2.0,,,
0,,,,,,,,,,,0.0,0.0,0.0,,,,,,
0,,,,,,,,,,,88.0,,88.0,,,2014.0,,,
1,L,3750000.0,L,2.0,L,L,S1,L,S1,L,,,,0.39,1070.0,0.0,0.0,1734.0,40.0
1,,,,,,,,,,,0.0,6.363961031,-4.5,,721.0,0.0,,,
0,,,,,,,,,,,,,,,,,,,
1,L,596000.0,L,36.0,L,L,M,M,M,L,20.0,8.421203398,8.25,0.0,,,46.11,764.0,31.0
0,L,1490000.0,L,24.0,M,M,M,S,S,L,1.0,0.707106781,0.5,0.12,1457.0,233.0,0.003,1104.0,25.0
0,L,1300000.0,L,24.0,L,L,M,M,M,M,12.0,,12.0,0.08,,,14.69,1095.0,42.0
0,L,4500000.0,L,0.0,L,M,L,L,L,M,22.0,33.13105291,-7.5,0.62,1457.0,,293.838,1805.0,33.0
1,M,3367400.0,L,66.0,L,S1,M,L,M,L,3.0,,3.0,0.33,,,0.0,-180.0,40.0
0,,,,,,,,,,,13.0,110.5003771,-65.66666667,,,,,,
1,L,3969700.0,L,0.0,L,M,M,L,M,L,9.0,3.511884584,5.333333333,0.43,364.0,,1.013,1802.0,33.0
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,0.0,,,
0,M,4775000.0,L,92.0,L,L,M,L,M,L,41.0,,41.0,0.71,,0.0,0.004,-979.0,30.0
0,,,,,,,,,,,87.0,27.33434957,10.5,,,,,,
1,L,4500000.0,L,117.0,L,M,L,L,L,L,199.0,160.8125202,23.0,0.62,4015.0,,3.742,-1454.0,57.0
0,,,,,,,,,,,27.0,8.758487947,5.4,,,,,,
0,,,,,,,,,,,12.0,5.033222957,7.333333333,,,,,,
1,L,3129000.0,L,12.0,L,M,M,L,M,L,,,,0.31,,,3.402,1463.0,29.0
0,L,3830000.0,L,4.0,L,L,L,L,L,M1,,,,0.41,,,0.0,,31.0
0,M,4258600.0,L,32.0,L,M,L,L,L,M1,49.0,34.64823228,24.5,0.49,1458.0,,0.021,856.0,26.0
0,L,3970000.0,L,17.0,L,L,M,L,M,M1,,,,0.43,,,8.462,1284.0,26.0
1,L,2400000.0,L,9.0,L,S,M,L,M,,21.0,57.04676444,-16.33333333,0.28,,,0.0,,38.0
1,,,,,,,,,,,60.0,33.9411255,36.0,,,,,,
0,L,1800000.0,L,58.0,L,L,M1,M1,S1,M1,,,,0.27,1824.0,,0.01,25.0,40.0
1,,,,,,,,,,,69.0,24.59239139,14.75,,,,,,
1,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,L,4696230.0,L,11.0,L,M,L,L,L,L,43.0,65.32738068,-8.0,0.69,,,1.07,1464.0,42.0
0,L,4300000.0,L,1.0,L,L,L,L,L,L,2.0,1.414213562,1.0,0.52,699.0,,4.858,1799.0,34.0
0,M,973000.0,L,14.0,L,L,L,M,L,L,,,,0.03,,,0.015,1412.0,53.0
1,L,5288721.0,L,40.0,L,L,L,L,L,L,-110.0,,-110.0,0.81,-19.0,,92.628,578.0,32.0
0,,,,,,,,,,,5.0,,5.0,,,,,,
0,,,,,,,,,,,14.0,,14.0,,1074.0,,,,
0,,,,,,,,,,,2.0,,2.0,,338.0,,,,
0,L,4087500.0,L,60.0,L,M,L,L,L,L,26.0,8.30554892,8.875,0.44,3651.0,0.0,95.089,15.0,34.0
1,L,1490000.0,L,12.0,L,L,M,M,S,L,30.0,33.49355433,-6.727272727,0.12,,,0.002,1463.0,30.0
0,L,1390000.0,L,24.0,L,L,L,M,L,L,,,,0.08,4009.0,,0.008,1111.0,57.0
1,,,,,,,,,,,1.0,0.707106781,0.5,,,,,,
1,,,,,,,,,,,4.0,6.110100927,-1.333333333,,,563.0,,,
0,L,4740000.0,L,9.0,L,L,L,L,L,L,-59.0,,-59.0,0.71,1798.0,,6.762,1556.0,29.0
1,,,,,,,,,,,,,,,1457.0,,,,
1,,,,,,,,,,,,,,,,0.0,,,
0,,,,,,,,,,,9.0,31.05962009,-8.8,,,,,,
0,L,1390000.0,L,24.0,M1,M,M1,S1,S1,M,20.0,55.26481702,-18.2,0.08,1801.0,6.0,0.0,1086.0,26.0
0,,,,,,,,,,,,,,,1446.0,,,,
0,,,,,,,,,,,26.0,65.0410127,-18.33333333,,,,,,
0,L,1300000.0,L,12.0,S,M,M,S1,,M,32.0,56.6568619,-13.0,0.08,,,0.0,1452.0,22.0
0,,,,,,,,,,,44.0,16.0395716,7.875,,,,,,
0,,,,,,,,,,,31.0,111.0157646,-47.5,,,,,,
0,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,
0,L,1390000.0,L,12.0,M1,M,S1,L,S1,M,2.0,,2.0,0.08,,,51.391,1463.0,34.0
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,30.0,9.980536614,5.111111111,,702.0,28.0,,,
0,,,,,,,,,,,,,,,1453.0,,,,
0,L,4259000.0,L,5.0,L,L,L,L,L,L,2.0,,2.0,0.49,2183.0,,12.141,1680.0,25.0
1,L,3480000.0,L,5.0,L,L,L,L,L,L,0.0,,0.0,0.35,,1.0,0.0,1675.0,38.0
0,,,,,,,,,,,80.0,,80.0,,,0.0,,,
0,,,,,,,,,,,,,,,,2.0,,,
0,,,,,,,,,,,-102.0,,-102.0,,,,,,
0,,,,,,,,,,,6.0,13.67174702,-2.75,,,,,,
1,L,3471615.0,L,129.0,L,L,M,L,M,L,-120.0,,-120.0,0.35,2545.0,,14.817,-1457.0,35.0
1,L,4108000.0,L,24.0,L,L,L,L,L,L,2.0,1.0,1.0,0.48,2163.0,0.0,0.0,,26.0
1,,,,,,,,,,,35.0,15.00666519,12.2,,,,,,
1,,,,,,,,,,,,,,,,0.0,,,
0,,,,,,,,,,,50.0,16.08112447,7.461538462,,350.0,,,,
0,L,5000000.0,L,0.0,L,M,L,L,L,M,23.0,46.36809248,-8.0,0.77,,,2.135,1819.0,30.0
0,,,,,,,,,,,13.0,,13.0,,,,,,
1,,,,,,,,,,,73.0,86.49470119,-7.666666667,,1455.0,1.0,,,
1,L,2503200.0,L,58.0,L,S,L,L,L,L,,,,0.28,3259.0,,0.006,73.0,36.0
0,L,1490000.0,L,0.0,L,L,M,M,M,M,13.0,79.60894003,-49.75,0.12,352.0,1169.0,0.0,1850.0,27.0
0,L,7362000.0,L,0.0,L,L,M,L,M,L,44.0,18.24828759,32.0,0.92,1813.0,0.0,14.69,1795.0,30.0
1,,,,,,,,,,,198.0,79.97673273,9.444444444,,,,,,
1,,,,,,,,,,,11.0,4.242640687,8.0,,4010.0,,,,
1,L,4276300.0,L,77.0,L,M,L,L,L,L,,,,0.49,,,2.01,-538.0,42.0
0,L,1210500.0,L,25.0,L,L,L,M1,L,S1,44.0,25.11971337,15.0,0.08,1440.0,,19.279,1055.0,25.0
0,,,,,,,,,,,31.0,52.96697084,-7.0,,,,,,
1,L,4300000.0,L,26.0,L,L,L,L,L,M1,28.0,,28.0,0.52,,0.0,0.32,1039.0,39.0
0,,,,,,,,,,,-19.0,,-19.0,,,,,,
1,L,1390000.0,L,12.0,M1,M,L,S1,L,L,11.0,5.656854249,7.0,0.08,1431.0,,0.0,1447.0,26.0
0,,,,,,,,,,,14.0,13.15548048,-2.266666667,,725.0,,,,
1,L,1043000.0,L,12.0,L,L,M,M,M,L,,,,0.05,,,0.461,1475.0,28.0
0,,,,,,,,,,,,,,,1811.0,,,,
0,,,,,,,,,,,2.0,26.04461983,-7.9,,,,,,
1,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,0.0,,,
1,L,4319510.0,L,122.0,L,M,M1,L,S1,L,,,,0.52,3989.0,496.0,0.117,-1454.0,43.0
1,,,,,,,,,,,34.0,96.23062576,-36.33333333,,704.0,,,,
0,L,2771400.0,L,68.0,L,M,M,L,M,L,0.0,,0.0,0.29,,230.0,13.471,-232.0,36.0
1,L,4300000.0,L,0.0,L,M,L,L,L,M1,0.0,,0.0,0.52,,,0.0,1793.0,40.0
0,,,,,,,,,,,1.0,0.707106781,0.5,,,,,,
0,,,,,,,,,,,14.0,26.6639582,-5.833333333,,,,,,
1,L,3900000.0,L,17.0,L,L,M,L,M,L,41.0,90.28288874,-29.5,0.43,,0.0,1.885,1314.0,26.0
0,L,4500000.0,L,7.0,L,L,L,L,L,L,89.0,92.64340236,-8.4,0.62,,,0.66,1583.0,27.0
0,,,,,,,,,,,12.0,3.493500459,1.25,,,,,,
1,M,1210000.0,L,9.0,L,L,M,M,M,M1,,,,0.08,,,0.0,1645.0,34.0
1,,,,,,,,,,,1.0,3.059593292,-0.888888889,,,2.0,,,
0,M,3367400.0,L,79.0,L,S,M,L,S,L,5.0,,5.0,0.33,1802.0,780.0,0.011,-533.0,35.0
0,L,1043000.0,L,48.0,L,L,M,M,,L,9.0,1.414213562,8.0,0.05,,2.0,1.942,381.0,29.0
1,L,1390000.0,L,0.0,L,L,L,M,L,M1,7.0,3.535533906,4.5,0.08,,,22.539,1845.0,32.0
1,,,,,,,,,,,44.0,93.58596761,-24.33333333,,-19.0,,,,
1,L,1390000.0,L,8.0,M1,M1,M,S1,M,M,-50.0,,-50.0,0.08,,,0.0,1588.0,25.0
0,M,4330000.0,L,2.0,L,L,L,L,L,M1,,,,0.52,1093.0,,13.705,1755.0,41.0
0,L,4473000.0,L,14.0,L,L,L,L,L,L,-55.0,77.07463915,-109.5,0.6,,0.0,0.026,1373.0,34.0
0,L,4473000.0,L,0.0,L,L,L,L,L,M1,2.0,,2.0,0.6,,,4.861,1796.0,31.0
1,,,,,,,,,,,,,,,2180.0,38.0,,,
0,,,,,,,,,,,52.0,58.21082374,-8.0,,710.0,168.0,,,
0,M,5000000.0,L,170.0,L,M,M,L,M,L,7.0,52.41460588,-15.09090909,0.77,4015.0,,0.006,-1609.0,43.0
0,,,,,,,,,,,,,,,-15.0,,,,
1,L,5000000.0,L,45.0,L,M,L,L,L,L,0.0,0.0,0.0,0.77,2174.0,,17.76,464.0,30.0
0,L,4473000.0,L,0.0,L,L,L,L,L,L,46.0,20.0333056,30.66666667,0.6,720.0,1688.0,21.493,1819.0,33.0
1,L,1390000.0,L,39.0,L,L,M,M,,L,,,,0.08,1818.0,39.0,31.723,655.0,30.0
0,L,4740000.0,L,8.0,L,L,M,L,M,S,13.0,,13.0,0.71,,25.0,5.39,1586.0,35.0
1,,,,,,,,,,,9.0,6.363961031,4.5,,1795.0,,,,
0,,,,,,,,,,,5.0,1.732050808,3.0,,,,,,
0,M,4418700.0,L,55.0,L,L,M,L,M,L,15.0,7.505553499,7.333333333,0.6,,,0.737,130.0,37.0
1,L,690000.0,L,0.0,L,L,L,M,L,L,,,,0.0,,,0.0,,32.0
0,S,,L,84.0,L,M1,M1,L,S1,L,,,,0.0,3645.0,,0.0,-894.0,36.0
1,,,,,,,,,,,76.0,166.1700936,-41.5,,,,,,
0,L,4480000.0,L,0.0,L,L,L,L,L,L,30.0,12.64911064,11.0,0.6,1795.0,0.0,3.738,1793.0,27.0
0,,,,,,,,,,,,,,,,,,,
0,L,2535000.0,L,24.0,L,L,L,M1,L,S1,46.0,20.00749859,10.4,0.28,,,0.0,1063.0,34.0
0,,,,,,,,,,,1.0,0.707106781,0.5,,,265.0,,,
0,L,1390000.0,L,0.0,L,L,L,M,L,M1,,,,0.08,,,0.0,1835.0,41.0
1,,,,,,,,,,,,,,,,0.0,,,
1,,,,,,,,,,,32.0,17.21433511,12.33333333,,,,,,
1,L,4260000.0,L,3.0,L,M,L,L,L,M,36.0,2.828427125,34.0,0.49,1440.0,,3.922,1744.0,31.0
1,,,,,,,,,,,2.0,0.577350269,1.333333333,,,0.0,,,
0,,,,,,,,,,,17.0,4.991768115,2.181818182,,,,,,
0,L,3745000.0,L,20.0,L,L,L,L,L,L,14.0,8.082903769,4.666666667,0.39,1824.0,494.0,0.0,,39.0
1,,,,,,,,,,,16.0,9.899494937,9.0,,1454.0,,,,
0,,,,,,,,,,,21.0,5.825452552,2.538461538,,1460.0,1.0,,,
0,,,,,,,,,,,1.0,0.0,1.0,,,,,,
1,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,11.0,7.778174593,5.5,,2551.0,,,,
0,,,,,,,,,,,17.0,4.991768115,2.181818182,,,,,,
0,L,1043000.0,L,0.0,L,L,M,M,,L,,,,0.05,,,0.001,1844.0,26.0
0,L,3317000.0,L,3.0,L,M,L,L,L,L,8.0,3.464101615,5.0,0.33,4016.0,0.0,0.0,,36.0
1,M,7300000.0,L,51.0,L,L,L,L,L,L,26.0,7.632406121,3.916666667,0.92,3987.0,,0.003,277.0,32.0
1,L,4723000.0,L,17.0,L,S1,L,L,L,L,22.0,11.35781669,9.0,0.71,,,0.016,1322.0,31.0
0,M,4258600.0,L,6.0,L,M,L,L,L,M1,86.0,62.19824935,-5.8,0.49,1443.0,,0.008,1619.0,35.0
0,,,,,,,,,,,30.0,,30.0,,335.0,,,,
0,,,,,,,,,,,35.0,15.20526225,8.2,,712.0,,,,
1,,,,,,,,,,,,,,,,,,,
0,L,2300000.0,L,168.0,L,L,M1,L,S1,,0.0,0.0,0.0,0.28,4016.0,,0.0,15.0,60.0
0,,,,,,,,,,,1.0,0.577350269,0.666666667,,,,,,
0,,,,,,,,,,,8.0,2.516611478,4.5,,2908.0,,,,
1,,,,,,,,,,,39.0,,39.0,,,99.0,,,
1,L,2771400.0,L,32.0,L,M1,M,L,M,,32.0,73.09377538,-17.2,0.29,,,0.0,858.0,35.0
0,,,,,,,,,,,16.0,7.190271205,3.2,,,,,,
0,,,,,,,,,,,58.0,26.87005769,39.0,,3625.0,,,,
0,,,,,,,,,,,,,,,,,,,
0,L,1490000.0,L,12.0,L,L,M,M,,L,193.0,171.1441887,-3.333333333,0.12,,0.0,0.015,1463.0,30.0
0,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,3.0,1.246423455,0.875,,,,,,
1,,,,,,,,,,,,,,,,155.0,,,
1,L,834000.0,L,24.0,L,L,L,M,L,M1,,,,0.01,,20.0,0.955,1113.0,37.0
0,L,4258600.0,L,120.0,L,L,L,L,L,L,,,,0.49,3995.0,,0.119,-1453.0,53.0
0,,,,,,,,,,,,,,,,,,,
1,L,3491700.0,L,0.0,L,M,M,L,M,L,,,,0.35,3278.0,393.0,0.0,1802.0,29.0
0,L,726000.0,L,0.0,L,L,L,M,L,L,28.0,149.1995308,-77.5,0.0,,,0.0,,39.0
1,L,3310000.0,L,5.0,L,L,M,L,M,L,,,,0.33,,,11.546,1665.0,35.0
0,M,4075000.0,L,0.0,L,L,M,L,M,L,2.0,8.717797887,-4.0,0.44,2551.0,,0.032,1797.0,30.0
0,L,2900000.0,L,16.0,L,S,L,L,L,,55.0,,55.0,0.3,2543.0,,0.0,,41.0
1,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,12.0,6.075908711,6.75,,,,,,
0,L,2000000.0,L,0.0,L,L,M,L,M,S,1.0,,1.0,0.27,1807.0,,0.0,,29.0
0,,,,,,,,,,,21.0,7.328028384,10.2,,702.0,,,,
0,L,4693500.0,L,116.0,L,S1,M,L,M,L,,,,0.69,4009.0,,12.02,-1463.0,44.0
0,M,1490000.0,L,70.0,M,M,M,L,S,L,114.0,145.2113402,-16.66666667,0.12,,499.0,0.003,-581.0,39.0
1,L,3185040.0,L,19.0,L,L,L,M1,L,S1,,,,0.31,2188.0,256.0,18.66,1246.0,37.0
1,,,,,,,,,,,9.0,4.725815626,5.333333333,,3997.0,0.0,,,
1,,,,,,,,,,,,,,,2527.0,1735.0,,,
0,,,,,,,,,,,21.0,108.8944443,-56.0,,,,,,
1,,,,,,,,,,,,,,,,0.0,,,
1,,,,,,,,,,,48.0,99.28914006,-23.66666667,,,,,,
1,,,,,,,,,,,,,,,2918.0,0.0,,,
0,,,,,,,,,,,21.0,,21.0,,,,,,
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,62.0,26.53748472,18.71428571,,1092.0,0.0,,,
1,L,3771190.0,L,86.0,L,S,M,L,M,L,8.0,3.386246693,3.666666667,0.39,2903.0,,3.833,-780.0,31.0
1,,,,,,,,,,,0.0,0.0,0.0,,,,,,
1,,,,,,,,,,,,,,,1072.0,,,,
1,,,,,,,,,,,13.0,9.192388155,6.5,,,,,,
0,,,,,,,,,,,9.0,3.535533906,6.5,,,15.0,,,
0,,,,,,,,,,,40.0,17.79606698,14.8,,3994.0,,,,
1,L,4473000.0,L,45.0,L,L,L,L,L,M1,-161.0,,-161.0,0.6,2554.0,0.0,0.969,426.0,30.0
1,,,,,,,,,,,3.0,1.732050808,1.0,,1438.0,4.0,,,
0,L,3970000.0,L,92.0,L,L,L,L,L,S,84.0,83.51227455,-12.4,0.43,3278.0,,0.0,,36.0
1,,,,,,,,,,,49.0,93.73473209,-14.2,,1825.0,53.0,,,
0,L,3780000.0,L,0.0,L,L,M,L,M,L,,,,0.39,,,2.321,1792.0,33.0
1,L,1490000.0,L,90.0,M1,M1,L,S1,L,L,21.0,28.83718664,-6.25,0.12,,,6.188,-915.0,22.0
0,,,,,,,,,,,0.0,,0.0,,344.0,,,,
0,L,1490000.0,L,36.0,M,M,M,S,M,M,,,,0.12,4361.0,,0.0,739.0,42.0
0,,,,,,,,,,,10.0,,10.0,,,,,,
0,,,,,,,,,,,15.0,7.778174593,9.5,,,0.0,,,
0,L,3477500.0,L,1.0,L,L,L,L,L,L,,,,0.35,,,0.0,1767.0,25.0
0,L,894000.0,L,48.0,L,L,M,M,S,L,90.0,45.13313639,47.0,0.01,,,0.0,381.0,40.0
0,,,,,,,,,,,0.0,,0.0,,,,,,
0,L,4921470.0,L,136.0,L,S,M,L,,L,104.0,130.9656443,-8.0,0.76,3635.0,0.0,12.488,-1465.0,44.0
1,M,3689100.0,L,127.0,L,L,M,M1,M,S,48.0,,48.0,0.38,3274.0,,0.04,-1744.0,39.0
0,,,,,,,,,,,61.0,40.9645384,-5.357142857,,,,,,
1,,,,,,,,,,,4.0,12.31191834,-4.75,,-28.0,,,,
0,L,4260000.0,L,14.0,L,L,L,L,L,M,20.0,6.363961031,15.5,0.49,2179.0,0.0,1.041,1398.0,26.0
0,L,5000000.0,L,1.0,S,S,L,L,L,L,,,,0.77,-16.0,,0.0,1784.0,36.0
0,L,5000000.0,L,2.0,L,M,L,L,L,,,,,0.77,1067.0,,0.0,,27.0
0,,,,,,,,,,,,,,,1810.0,,,,
0,,,,,,,,,,,23.0,,23.0,,707.0,,,,
1,L,2160000.0,L,0.0,L,M,L,L,L,L,0.0,89.80256121,-63.5,0.27,2921.0,,0.0,,38.0
0,L,4000000.0,L,1.0,L,L,M,L,M,L,,,,0.44,3257.0,,4.015,1737.0,30.0
0,L,6144600.0,L,4.0,L,L,M,L,M,M1,,,,0.88,,,0.201,1707.0,30.0
0,L,1490000.0,L,0.0,L,L,L,M,L,L,1.0,0.547722558,0.4,0.12,2178.0,2.0,0.007,1848.0,27.0
0,,,,,,,,,,,25.0,8.227663365,3.222222222,,,,,,
0,,,,,,,,,,,24.0,8.394803588,4.545454545,,,,,,
1,L,1150000.0,L,0.0,M1,M,L,S1,L,L,,,,0.08,1437.0,0.0,0.0,,25.0
0,,,,,,,,,,,65.0,23.33452378,48.5,,,,,,
0,L,4517000.0,L,41.0,L,L,L,L,L,L,8.0,5.656854249,4.0,0.62,,0.0,266.21,579.0,26.0
0,L,4480000.0,L,1.0,L,L,L,L,L,L,,,,0.6,,,0.119,1788.0,26.0
0,,,,,,,,,,,-68.0,,-68.0,,,0.0,,,
1,,,,,,,,,,,,,,,,,,,
0,L,4702000.0,L,10.0,L,L,L,L,L,L,,,,0.71,,,0.003,1525.0,32.0
0,L,6000000.0,L,5.0,L,L,L,L,L,L,3.0,72.47298347,-40.33333333,0.87,1067.0,0.0,22.942,1630.0,29.0
0,L,2026400.0,L,52.0,L,S1,L,L,L,L,13.0,8.485281374,7.0,0.27,,,18.808,253.0,46.0
1,,,,,,,,,,,60.0,14.26616043,4.76,,,,,,
1,L,695000.0,L,24.0,L,L,L,M,L,M1,11.0,7.071067812,6.0,0.0,,,48.792,1095.0,26.0
0,L,1390000.0,L,24.0,L,L,M,M,,L,,,,0.08,710.0,0.0,0.158,1115.0,26.0
1,,,,,,,,,,,-126.0,,-126.0,,,,,,
1,,,,,,,,,,,28.0,68.39773388,-18.75,,,,,,
0,L,4500000.0,L,19.0,L,M,M,L,,L,59.0,12.02081528,50.5,0.62,,0.0,0.261,1231.0,30.0
0,M,1300000.0,L,0.0,L,L,L,M,L,L,25.0,35.79896554,-3.785714286,0.08,2525.0,,47.414,1823.0,35.0
0,,,,,,,,,,,3.0,2.121320344,1.5,,,209.0,,,
0,,,,,,,,,,,30.0,11.39757702,7.714285714,,,,,,
0,,,,,,,,,,,1.0,,1.0,,,,,,
1,,,,,,,,,,,48.0,28.09686501,-1.058823529,,,,,,
1,L,1043000.0,L,24.0,L,L,M,M,,L,37.0,10.96401039,4.266666667,0.05,,,0.007,1102.0,30.0
1,,,,,,,,,,,64.0,44.31522634,-1.125,,1439.0,,,,
0,,,,,,,,,,,6.0,85.55992052,-54.5,,,,,,
0,,,,,,,,,,,13.0,4.512608599,3.181818182,,2907.0,,,,
0,L,1300000.0,L,0.0,M1,M,L,S1,L,L,52.0,15.90140074,8.636363636,0.08,,,2.559,1766.0,25.0
1,,,,,,,,,,,9.0,4.949747468,5.5,,,0.0,,,
1,L,6500000.0,L,27.0,L,L,L,L,L,L,,,,0.89,,,2.813,1006.0,26.0
0,,,,,,,,,,,61.0,27.51908429,19.6,,337.0,,,,
1,L,973000.0,L,12.0,L,L,L,M,L,L,1.0,0.707106781,0.5,0.03,1439.0,,2.997,1441.0,27.0
1,L,3480000.0,L,28.0,L,L,M,L,M,M1,9.0,3.646916506,4.6,0.35,,,0.001,944.0,38.0
1,M,6210000.0,L,24.0,L,M,L,L,L,L,0.0,,0.0,0.88,711.0,,0.016,1086.0,26.0
1,L,4472600.0,L,0.0,L,L,L,L,L,S1,-188.0,,-188.0,0.6,,,20.244,1824.0,32.0
1,L,1390000.0,L,24.0,L,L,M,M,,L,,,,0.08,362.0,,0.051,1096.0,56.0
0,M,4697000.0,L,0.0,L,L,L,L,L,L,,,,0.69,1800.0,,0.143,1806.0,35.0
1,,,,,,,,,,,,,,,,,,,
1,L,1150000.0,L,0.0,S,M,L,S1,L,M,7.0,130.8147545,-85.5,0.08,,,0.0,,26.0
0,L,3000000.0,L,42.0,L,L,M,L,M,M,45.0,,45.0,0.3,,,0.0,,52.0
0,,,,,,,,,,,9.0,6.363961031,4.5,,,,,,
0,L,1490000.0,L,0.0,S,S,M,S,M,M,0.0,,0.0,0.12,1797.0,,0.0,1810.0,28.0
0,,,,,,,,,,,23.0,24.29677619,-1.5,,,111.0,,,
1,,,,,,,,,,,18.0,36.86461718,-9.0,,,,,,
0,,,,,,,,,,,0.0,,0.0,,,426.0,,,
0,L,973000.0,L,12.0,L,L,M1,M,S1,L,,,,0.03,3632.0,,44.137,1441.0,33.0
0,L,1300000.0,L,0.0,L,L,S1,M,S1,L,,,,0.08,4006.0,297.0,30.5,1834.0,39.0
0,,,,,,,,,,,4.0,,4.0,,,61.0,,,
0,L,695000.0,L,0.0,L,L,L,M,L,M1,32.0,14.02378931,20.0,0.0,2171.0,0.0,0.178,1837.0,35.0
0,,,,,,,,,,,5.0,35.36573616,-7.882352941,,,,,,
1,,,,,,,,,,,-72.0,,-72.0,,,,,,
1,L,834000.0,L,60.0,L,L,L,M,L,L,3.0,,3.0,0.01,3993.0,,0.06,5.0,41.0
0,L,4966170.0,L,150.0,L,M,S1,L,S1,L,72.0,50.20458146,36.5,0.76,,0.0,0.019,-1453.0,43.0
0,,,,,,,,,,,,,,,3268.0,,,,
0,L,973000.0,L,0.0,L,L,M,M,,M1,,,,0.03,,,0.815,1846.0,31.0
1,,,,,,,,,,,45.0,25.52090072,-1.340425532,,,,,,
0,,,,,,,,,,,9.0,75.23906344,-32.25,,,,,,
0,,,,,,,,,,,0.0,72.5,-36.25,,,,,,
0,L,5096000.0,L,23.0,L,L,S1,L,S1,L,,,,0.77,2534.0,,0.052,1093.0,34.0
1,,,,,,,,,,,44.0,17.0,27.0,,1824.0,0.0,,,
0,L,894000.0,L,25.0,L,L,L,M,L,M1,,,,0.01,,0.0,0.083,1056.0,41.0
0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,1458.0,,,,
0,,,,,,,,,,,45.0,53.62178153,-7.75,,,,,,
0,,,,,,,,,,,,,,,,,,,
1,L,4696230.0,L,19.0,L,L,L,L,L,L,,,,0.69,,,0.017,1250.0,35.0
1,,,,,,,,,,,-94.0,,-94.0,,,,,,
0,,,,,,,,,,,18.0,,18.0,,,0.0,,,
0,L,1390000.0,L,36.0,L,L,M,M,,L,,,,0.08,,,2.0,774.0,37.0
0,,,,,,,,,,,-3.0,,-3.0,,,,,,
0,,,,,,,,,,,7.0,,7.0,,,,,,
0,L,7138000.0,L,58.0,L,L,L,L,L,M1,0.0,57.27564928,-40.5,0.92,,,0.0,65.0,46.0
0,M,4100000.0,L,3.0,L,L,M,L,M,S,8.0,4.163331999,3.333333333,0.48,1815.0,,0.272,1708.0,29.0
0,L,4573000.0,L,6.0,L,L,L,L,L,L,-20.0,,-20.0,0.62,,,0.003,,34.0
0,,,,,,,,,,,195.0,175.8901172,40.33333333,,,4.0,,,
1,L,4015000.0,L,20.0,L,L,L,L,L,L,3.0,0.707106781,2.5,0.44,,,23.803,1229.0,42.0
